image_path,label,racun_id
synthetic/synth_cyr_00592.png,Назив и врста услуге 2887676295 =9991.24 Din.,synth_cyr_00592
synthetic/synth_cyr_00593.png,Одржавање зграде 372.20 kWh,synth_cyr_00593
synthetic/synth_cyr_00594.png,Износ 746.79 kWh,synth_cyr_00594
synthetic/synth_cyr_00595.png,"Кабловска телевизија 523.35 kWh 488,808.00",synth_cyr_00595
synthetic/synth_cyr_00596.png,Шифра плаћања,synth_cyr_00596
synthetic/synth_cyr_00597.png,Позив на број 5.00% 5.00%,synth_cyr_00597
synthetic/synth_cyr_00598.png,Црвена зона 479.56 kWh,synth_cyr_00598
synthetic/synth_cyr_00599.png,Период обрачуна,synth_cyr_00599
synthetic/synth_cyr_00600.png,Одржавање зграде,synth_cyr_00600
synthetic/synth_cyr_00601.png,Шифра валуте,synth_cyr_00601
synthetic/synth_cyr_00602.png,Телефонска услуга 10.08.2025.-10.08.2025.,synth_cyr_00602
synthetic/synth_cyr_00603.png,Матични број 288.48 kWh,synth_cyr_00603
synthetic/synth_cyr_00604.png,Комунална такса 10.00% 11.31 kWh,synth_cyr_00604
synthetic/synth_cyr_00605.png,Варијабилни део 5.00% 5.00%,synth_cyr_00605
synthetic/synth_cyr_00606.png,Основица 31706384,synth_cyr_00606
synthetic/synth_cyr_00607.png,Фиксни део 50.00% 974.08 kWh,synth_cyr_00607
synthetic/synth_cyr_00608.png,Телефонска услуга 20.00% 83.12 din,synth_cyr_00608
synthetic/synth_cyr_00609.png,Накнада за гас 01/09/2023,synth_cyr_00609
synthetic/synth_cyr_00610.png,Утрошено двотарифно 100.00% =7643.96 Din.,synth_cyr_00610
synthetic/synth_cyr_00611.png,Идентификациони број,synth_cyr_00611
synthetic/synth_cyr_00612.png,Рок плаћања 242029174973,synth_cyr_00612
synthetic/synth_cyr_00613.png,Износ за уплату,synth_cyr_00613
synthetic/synth_cyr_00614.png,Шифра плаћања 90.00% =5387.55 Din.,synth_cyr_00614
synthetic/synth_cyr_00615.png,Услуга 2068.90,synth_cyr_00615
synthetic/synth_cyr_00616.png,Камата 169.80 kWh,synth_cyr_00616
synthetic/synth_cyr_00617.png,868872038583,synth_cyr_00617
synthetic/synth_cyr_00618.png,Одношење смећа,synth_cyr_00618
synthetic/synth_cyr_00619.png,Место 895.96 kWh,synth_cyr_00619
synthetic/synth_cyr_00620.png,Датум 337.59 kWh 911.44 kWh,synth_cyr_00620
synthetic/synth_cyr_00621.png,Шифра плаћања 10.07.2021.-10.07.2021. 170595415,synth_cyr_00621
synthetic/synth_cyr_00622.png,Кабловска телевизија,synth_cyr_00622
synthetic/synth_cyr_00623.png,Интернет услуга 13.08.2025.,synth_cyr_00623
synthetic/synth_cyr_00624.png,Накнада за гас,synth_cyr_00624
synthetic/synth_cyr_00625.png,Основица 05.10.2024.-05.10.2024.,synth_cyr_00625
synthetic/synth_cyr_00626.png,Извештај о уплати,synth_cyr_00626
synthetic/synth_cyr_00627.png,Одржавање зграде,synth_cyr_00627
synthetic/synth_cyr_00628.png,Одржавање зграде,synth_cyr_00628
synthetic/synth_cyr_00629.png,Електрична енергија,synth_cyr_00629
synthetic/synth_cyr_00630.png,Накнада за уређење,synth_cyr_00630
synthetic/synth_cyr_00631.png,Шифра плаћања 10.00% =2968.02 Din.,synth_cyr_00631
synthetic/synth_cyr_00632.png,Накнада за уређење,synth_cyr_00632
synthetic/synth_cyr_00633.png,Назив и врста услуге 05.05.2022.-05.05.2022.,synth_cyr_00633
synthetic/synth_cyr_00634.png,Идентификациони број 957.81 kWh,synth_cyr_00634
synthetic/synth_cyr_00635.png,Цена 15.00% 98.80 din,synth_cyr_00635
synthetic/synth_cyr_00636.png,Телефонска услуга 6808.46 15.00%,synth_cyr_00636
synthetic/synth_cyr_00637.png,"Накнада 100.00% 832,242.00",synth_cyr_00637
synthetic/synth_cyr_00638.png,Накнада,synth_cyr_00638
synthetic/synth_cyr_00639.png,Грејање стана,synth_cyr_00639
synthetic/synth_cyr_00640.png,Износ без ПДВ,synth_cyr_00640
synthetic/synth_cyr_00641.png,24.47 kWh,synth_cyr_00641
synthetic/synth_cyr_00642.png,Варијабилни део 0.34 din 17.11.2023.-17.11.2023.,synth_cyr_00642
synthetic/synth_cyr_00643.png,Цена 19.04.2026.,synth_cyr_00643
synthetic/synth_cyr_00644.png,Идентификациони број 20.00%,synth_cyr_00644
synthetic/synth_cyr_00645.png,Интернет услуга,synth_cyr_00645
synthetic/synth_cyr_00646.png,Фиксни део 702389949171134,synth_cyr_00646
synthetic/synth_cyr_00647.png,Утрошак воде 79523391240 141.91 kWh,synth_cyr_00647
synthetic/synth_cyr_00648.png,Број рачуна 422.57 kWh,synth_cyr_00648
synthetic/synth_cyr_00649.png,Шифра валуте,synth_cyr_00649
synthetic/synth_cyr_00650.png,Накнада,synth_cyr_00650
synthetic/synth_cyr_00651.png,Позив на број 28.03 din 557.60 kWh,synth_cyr_00651
synthetic/synth_cyr_00652.png,Накнада 50.00%,synth_cyr_00652
synthetic/synth_cyr_00653.png,Електрична енергија,synth_cyr_00653
synthetic/synth_cyr_00654.png,Основица 50.00% =9386.17 Din.,synth_cyr_00654
synthetic/synth_cyr_00655.png,Интернет услуга 06.11.2022.,synth_cyr_00655
synthetic/synth_cyr_00656.png,Поштански број 810740629915972,synth_cyr_00656
synthetic/synth_cyr_00657.png,Износ,synth_cyr_00657
synthetic/synth_cyr_00658.png,Укупно за рачун 22.05.2020.-22.05.2020.,synth_cyr_00658
synthetic/synth_cyr_00659.png,Период обрачуна,synth_cyr_00659
synthetic/synth_cyr_00660.png,ПИБ,synth_cyr_00660
synthetic/synth_cyr_00661.png,Цена,synth_cyr_00661
synthetic/synth_cyr_00662.png,Сврха уплате 20.00% 05529812,synth_cyr_00662
synthetic/synth_cyr_00663.png,Стопа ПДВ,synth_cyr_00663
synthetic/synth_cyr_00664.png,Електрична енергија,synth_cyr_00664
synthetic/synth_cyr_00665.png,Позив на број,synth_cyr_00665
synthetic/synth_cyr_00666.png,Фиксни део 20.00% 03.02.2020.-03.02.2020.,synth_cyr_00666
synthetic/synth_cyr_00667.png,Број рачуна 100.00% =8004.98 Din.,synth_cyr_00667
synthetic/synth_cyr_00668.png,98.30 kWh,synth_cyr_00668
synthetic/synth_cyr_00669.png,Поштански број 50.00% =7180.75 Din.,synth_cyr_00669
synthetic/synth_cyr_00670.png,Попуст 50.00%,synth_cyr_00670
synthetic/synth_cyr_00671.png,Камата 100.00% 6601.66,synth_cyr_00671
synthetic/synth_cyr_00672.png,Основица 13.06.2026.-13.06.2026.,synth_cyr_00672
synthetic/synth_cyr_00673.png,Адреса 14/06/2021,synth_cyr_00673
synthetic/synth_cyr_00674.png,"371,417.00",synth_cyr_00674
synthetic/synth_cyr_00675.png,5.00%,synth_cyr_00675
synthetic/synth_cyr_00676.png,Камата 612572362,synth_cyr_00676
synthetic/synth_cyr_00677.png,Рок плаћања 5148227362 98.97 din,synth_cyr_00677
synthetic/synth_cyr_00678.png,Прималац 901.93 kWh,synth_cyr_00678
synthetic/synth_cyr_00679.png,Количина,synth_cyr_00679
synthetic/synth_cyr_00680.png,359687119870,synth_cyr_00680
synthetic/synth_cyr_00681.png,Сврха уплате 727.82 kWh 12.09.2025.,synth_cyr_00681
synthetic/synth_cyr_00682.png,Назив и врста услуге 5.00% =8385.00 Din.,synth_cyr_00682
synthetic/synth_cyr_00683.png,Период 076518524043523,synth_cyr_00683
synthetic/synth_cyr_00684.png,Шифра плаћања 559439074065711,synth_cyr_00684
synthetic/synth_cyr_00685.png,Укупна накнада 70612288484,synth_cyr_00685
synthetic/synth_cyr_00686.png,Укупна накнада 25.00%,synth_cyr_00686
synthetic/synth_cyr_00687.png,"Зелена зона 611,852.00",synth_cyr_00687
synthetic/synth_cyr_00688.png,Место 565191782009400,synth_cyr_00688
synthetic/synth_cyr_00689.png,Република Србија 24.08.2026.-24.08.2026. 14.98 din,synth_cyr_00689
synthetic/synth_cyr_00690.png,"Република Србија 06.12.2024.-06.12.2024. 544,947.00",synth_cyr_00690
synthetic/synth_cyr_00691.png,Електрична енергија 865458800966,synth_cyr_00691
synthetic/synth_cyr_00692.png,Утрошено једнотарифно 1112.30,synth_cyr_00692
synthetic/synth_cyr_00693.png,Број рачуна 560.24 kWh,synth_cyr_00693
synthetic/synth_cyr_00694.png,Цена,synth_cyr_00694
synthetic/synth_cyr_00695.png,Период,synth_cyr_00695
synthetic/synth_cyr_00696.png,Позив на број 20.00% 95.01 din,synth_cyr_00696
synthetic/synth_cyr_00697.png,Контролни број,synth_cyr_00697
synthetic/synth_cyr_00698.png,Комунална такса 10.00%,synth_cyr_00698
synthetic/synth_cyr_00699.png,17/10/2023,synth_cyr_00699
synthetic/synth_cyr_00700.png,ПДВ 03.09.2020.,synth_cyr_00700
synthetic/synth_cyr_00701.png,Шифра валуте,synth_cyr_00701
synthetic/synth_cyr_00702.png,Период,synth_cyr_00702
synthetic/synth_cyr_00703.png,66346098913,synth_cyr_00703
synthetic/synth_cyr_00704.png,Место =3082.68 Din.,synth_cyr_00704
synthetic/synth_cyr_00705.png,"Утрошено једнотарифно 20.00% 673,407.00",synth_cyr_00705
synthetic/synth_cyr_00706.png,Износ за уплату 376.68 kWh,synth_cyr_00706
synthetic/synth_cyr_00707.png,Одношење смећа,synth_cyr_00707
synthetic/synth_cyr_00708.png,Комунална такса 860.30 kWh,synth_cyr_00708
synthetic/synth_cyr_00709.png,Цена,synth_cyr_00709
synthetic/synth_cyr_00710.png,Рок плаћања,synth_cyr_00710
synthetic/synth_cyr_00711.png,ПИБ 10.00% 15.00%,synth_cyr_00711
synthetic/synth_cyr_00712.png,Датум,synth_cyr_00712
synthetic/synth_cyr_00713.png,"Кабловска телевизија 452,747.00",synth_cyr_00713
synthetic/synth_cyr_00714.png,Стопа ПДВ 17.05.2023.-17.05.2023. 17/09/2024,synth_cyr_00714
synthetic/synth_cyr_00715.png,ПДВ 908.30 kWh,synth_cyr_00715
synthetic/synth_cyr_00716.png,Црвена зона 9857540788394781 8156397387556,synth_cyr_00716
synthetic/synth_cyr_00717.png,Износ,synth_cyr_00717
synthetic/synth_cyr_00718.png,Комунална такса,synth_cyr_00718
synthetic/synth_cyr_00719.png,Количина,synth_cyr_00719
synthetic/synth_cyr_00720.png,Износ без ПДВ 066995866268732 20420379368,synth_cyr_00720
synthetic/synth_cyr_00721.png,Сврха уплате,synth_cyr_00721
synthetic/synth_cyr_00722.png,"Контролни број 47,005.00",synth_cyr_00722
synthetic/synth_cyr_00723.png,Одржавање зграде 99932632053 90.00%,synth_cyr_00723
synthetic/synth_cyr_00724.png,Адреса,synth_cyr_00724
synthetic/synth_cyr_00725.png,Стопа ПДВ 427.68 kWh,synth_cyr_00725
synthetic/synth_cyr_00726.png,Попуст,synth_cyr_00726
synthetic/synth_cyr_00727.png,Прималац 22.06.2025.-22.06.2025. 675.97 kWh,synth_cyr_00727
synthetic/synth_cyr_00728.png,Стопа ПДВ 15.00% 66.82 din,synth_cyr_00728
synthetic/synth_cyr_00729.png,Интернет услуга 5.00% 49.52 din,synth_cyr_00729
synthetic/synth_cyr_00730.png,Попуст 25.00%,synth_cyr_00730
synthetic/synth_cyr_00731.png,Република Србија 837.05 kWh =2361.09 Din.,synth_cyr_00731
synthetic/synth_cyr_00732.png,"Порез на имовину 5.00% 766,023.00",synth_cyr_00732
synthetic/synth_cyr_00733.png,Основица 18/12/2021,synth_cyr_00733
synthetic/synth_cyr_00734.png,90.00%,synth_cyr_00734
synthetic/synth_cyr_00735.png,Услуга 326.91 kWh 20.95 din,synth_cyr_00735
synthetic/synth_cyr_00736.png,Уплатилац,synth_cyr_00736
synthetic/synth_cyr_00737.png,Кабловска телевизија 16077881368474,synth_cyr_00737
synthetic/synth_cyr_00738.png,"Период 552,845.00",synth_cyr_00738
synthetic/synth_cyr_00739.png,"589,236.00",synth_cyr_00739
synthetic/synth_cyr_00740.png,Порез на имовину,synth_cyr_00740
synthetic/synth_cyr_00741.png,Цена 10/01/2021,synth_cyr_00741
synthetic/synth_cyr_00742.png,Грејање стана 22.06.2022.-22.06.2022.,synth_cyr_00742
synthetic/synth_cyr_00743.png,Порез на имовину =9477.34 Din.,synth_cyr_00743
synthetic/synth_cyr_00744.png,Електрична енергија,synth_cyr_00744
synthetic/synth_cyr_00745.png,ПДВ 25.00% 17.03.2022.,synth_cyr_00745
synthetic/synth_cyr_00746.png,Утрошено двотарифно 25.00% 9595.78,synth_cyr_00746
synthetic/synth_cyr_00747.png,Количина,synth_cyr_00747
synthetic/synth_cyr_00748.png,Поштански број 17.09.2025.-17.09.2025. 5.00%,synth_cyr_00748
synthetic/synth_cyr_00749.png,Период 25.00% 30.15 din,synth_cyr_00749
synthetic/synth_cyr_00750.png,"Интернет услуга 894,530.00",synth_cyr_00750
synthetic/synth_cyr_00751.png,26.08.2025.,synth_cyr_00751
synthetic/synth_cyr_00752.png,Износ без ПДВ 954857156028,synth_cyr_00752
synthetic/synth_cyr_00753.png,Цена,synth_cyr_00753
synthetic/synth_cyr_00754.png,Позив на број,synth_cyr_00754
synthetic/synth_cyr_00755.png,Електрична енергија 7742.31 90.00%,synth_cyr_00755
synthetic/synth_cyr_00756.png,53397459559907,synth_cyr_00756
synthetic/synth_cyr_00757.png,547.15 kWh,synth_cyr_00757
synthetic/synth_cyr_00758.png,Основица,synth_cyr_00758
synthetic/synth_cyr_00759.png,Износ за уплату,synth_cyr_00759
synthetic/synth_cyr_00760.png,ПДВ,synth_cyr_00760
synthetic/synth_cyr_00761.png,04/08/2023,synth_cyr_00761
synthetic/synth_cyr_00762.png,Црвена зона 20.00%,synth_cyr_00762
synthetic/synth_cyr_00763.png,Адреса 1717210562967111,synth_cyr_00763
synthetic/synth_cyr_00764.png,Стопа ПДВ,synth_cyr_00764
synthetic/synth_cyr_00765.png,Комунална такса,synth_cyr_00765
synthetic/synth_cyr_00766.png,Период обрачуна,synth_cyr_00766
synthetic/synth_cyr_00767.png,Утрошено двотарифно,synth_cyr_00767
synthetic/synth_cyr_00768.png,"Датум 10.00% 230,773.00",synth_cyr_00768
synthetic/synth_cyr_00769.png,Кабловска телевизија,synth_cyr_00769
synthetic/synth_cyr_00770.png,Одржавање зграде,synth_cyr_00770
synthetic/synth_cyr_00771.png,Тарифа 407.62 kWh,synth_cyr_00771
synthetic/synth_cyr_00772.png,Утрошено двотарифно,synth_cyr_00772
synthetic/synth_cyr_00773.png,Зелена зона 17.01.2020. 28.36 din,synth_cyr_00773
synthetic/synth_cyr_00774.png,"Цена 103.96 kWh 450,442.00",synth_cyr_00774
synthetic/synth_cyr_00775.png,Период обрачуна,synth_cyr_00775
synthetic/synth_cyr_00776.png,Порез на имовину 937.16 kWh 264.00 kWh,synth_cyr_00776
synthetic/synth_cyr_00777.png,Комунална такса 90.00%,synth_cyr_00777
synthetic/synth_cyr_00778.png,Утрошак воде 04.04.2020.-04.04.2020. 5.00%,synth_cyr_00778
synthetic/synth_cyr_00779.png,"Услуга 100.00% 458,768.00",synth_cyr_00779
synthetic/synth_cyr_00780.png,Матични број 5.00% 15.00%,synth_cyr_00780
synthetic/synth_cyr_00781.png,Република Србија,synth_cyr_00781
synthetic/synth_cyr_00782.png,Телефонска услуга,synth_cyr_00782
synthetic/synth_cyr_00783.png,Сврха уплате 817.21 kWh 18.05.2020.-18.05.2020.,synth_cyr_00783
synthetic/synth_cyr_00784.png,Телефонска услуга,synth_cyr_00784
synthetic/synth_cyr_00785.png,Утрошено једнотарифно 33833052 14.08.2020.,synth_cyr_00785
synthetic/synth_cyr_00786.png,Контролни број,synth_cyr_00786
synthetic/synth_cyr_00787.png,"ПДВ 25.00% 470,947.00",synth_cyr_00787
synthetic/synth_cyr_00788.png,Зелена зона 8096.15,synth_cyr_00788
synthetic/synth_cyr_00789.png,Сврха уплате 23.03.2023.,synth_cyr_00789
synthetic/synth_cyr_00790.png,ПДВ,synth_cyr_00790
synthetic/synth_cyr_00791.png,394.07 kWh,synth_cyr_00791
synthetic/synth_cyr_00792.png,Електрична енергија,synth_cyr_00792
synthetic/synth_cyr_00793.png,Црвена зона 20.00% =5720.13 Din.,synth_cyr_00793
synthetic/synth_cyr_00794.png,Одржавање зграде 886.61 kWh,synth_cyr_00794
synthetic/synth_cyr_00795.png,Одношење смећа 20/07/2021,synth_cyr_00795
synthetic/synth_cyr_00796.png,Стопа ПДВ,synth_cyr_00796
synthetic/synth_cyr_00797.png,Период,synth_cyr_00797
synthetic/synth_cyr_00798.png,ПДВ,synth_cyr_00798
synthetic/synth_cyr_00799.png,Износ за уплату,synth_cyr_00799
synthetic/synth_cyr_00800.png,Камата 25/03/2026,synth_cyr_00800
synthetic/synth_cyr_00801.png,Електрична енергија,synth_cyr_00801
synthetic/synth_cyr_00802.png,Извештај о уплати,synth_cyr_00802
synthetic/synth_cyr_00803.png,Накнада за гас,synth_cyr_00803
synthetic/synth_cyr_00804.png,Утрошено двотарифно 16.12.2026.,synth_cyr_00804
synthetic/synth_cyr_00805.png,Одржавање зграде,synth_cyr_00805
synthetic/synth_cyr_00806.png,Шифра плаћања,synth_cyr_00806
synthetic/synth_cyr_00807.png,Република Србија,synth_cyr_00807
synthetic/synth_cyr_00808.png,Утрошено двотарифно,synth_cyr_00808
synthetic/synth_cyr_00809.png,503.93 kWh,synth_cyr_00809
synthetic/synth_cyr_00810.png,Накнада за уређење 9482.90,synth_cyr_00810
synthetic/synth_cyr_00811.png,Адреса,synth_cyr_00811
synthetic/synth_cyr_00812.png,Адреса,synth_cyr_00812
synthetic/synth_cyr_00813.png,Контролни број 385.61 kWh,synth_cyr_00813
synthetic/synth_cyr_00814.png,Накнада 15.00%,synth_cyr_00814
synthetic/synth_cyr_00815.png,Попуст,synth_cyr_00815
synthetic/synth_cyr_00816.png,Република Србија 263.04 kWh,synth_cyr_00816
synthetic/synth_cyr_00817.png,636.19 kWh,synth_cyr_00817
synthetic/synth_cyr_00818.png,20.00%,synth_cyr_00818
synthetic/synth_cyr_00819.png,Порез на имовину 20.00% =3818.24 Din.,synth_cyr_00819
synthetic/synth_cyr_00820.png,Прималац,synth_cyr_00820
synthetic/synth_cyr_00821.png,Идентификациони број 26.11.2023.-26.11.2023. 12/12/2026,synth_cyr_00821
synthetic/synth_cyr_00822.png,90.00%,synth_cyr_00822
synthetic/synth_cyr_00823.png,Број рачуна 10.00% 3798.74,synth_cyr_00823
synthetic/synth_cyr_00824.png,Место 90.00% 301898427,synth_cyr_00824
synthetic/synth_cyr_00825.png,Шифра плаћања,synth_cyr_00825
synthetic/synth_cyr_00826.png,Цена 8266.65,synth_cyr_00826
synthetic/synth_cyr_00827.png,Накнада за уређење,synth_cyr_00827
synthetic/synth_cyr_00828.png,Износ 01/01/2024 280.05 kWh,synth_cyr_00828
synthetic/synth_cyr_00829.png,13.08.2023.-13.08.2023.,synth_cyr_00829
synthetic/synth_cyr_00830.png,Република Србија 83.88 din =5660.47 Din.,synth_cyr_00830
synthetic/synth_cyr_00831.png,Контролни број,synth_cyr_00831
synthetic/synth_cyr_00832.png,ПИБ,synth_cyr_00832
synthetic/synth_cyr_00833.png,Позив на број 396.19 kWh,synth_cyr_00833
synthetic/synth_cyr_00834.png,Извештај о уплати,synth_cyr_00834
synthetic/synth_cyr_00835.png,Стопа ПДВ =7771.02 Din.,synth_cyr_00835
synthetic/synth_cyr_00836.png,Грејање стана 90.00% 95.84 din,synth_cyr_00836
synthetic/synth_cyr_00837.png,Датум,synth_cyr_00837
synthetic/synth_cyr_00838.png,Количина 283.33 kWh 186.50 kWh,synth_cyr_00838
synthetic/synth_cyr_00839.png,Услуга,synth_cyr_00839
synthetic/synth_cyr_00840.png,Уплатилац,synth_cyr_00840
synthetic/synth_cyr_00841.png,Идентификациони број 12147880319029,synth_cyr_00841
synthetic/synth_cyr_00842.png,Фиксни део 7134.59 59903766252,synth_cyr_00842
synthetic/synth_cyr_00843.png,Контролни број 193164146087,synth_cyr_00843
synthetic/synth_cyr_00844.png,Утрошено двотарифно,synth_cyr_00844
synthetic/synth_cyr_00845.png,Број рачуна,synth_cyr_00845
synthetic/synth_cyr_00846.png,Шифра плаћања,synth_cyr_00846
synthetic/synth_cyr_00847.png,Камата 45203073792 8730.33,synth_cyr_00847
synthetic/synth_cyr_00848.png,Одношење смећа,synth_cyr_00848
synthetic/synth_cyr_00849.png,Извештај о уплати,synth_cyr_00849
synthetic/synth_cyr_00850.png,Тарифа 39.29 din,synth_cyr_00850
synthetic/synth_cyr_00851.png,Износ за уплату,synth_cyr_00851
synthetic/synth_cyr_00852.png,ПИБ,synth_cyr_00852
synthetic/synth_cyr_00853.png,Одношење смећа 413797010765 50.00%,synth_cyr_00853
synthetic/synth_cyr_00854.png,Поштански број 357.95 kWh,synth_cyr_00854
synthetic/synth_cyr_00855.png,Тарифа 09.02.2025.-09.02.2025.,synth_cyr_00855
synthetic/synth_cyr_00856.png,Утрошено једнотарифно 33039250,synth_cyr_00856
synthetic/synth_cyr_00857.png,"Основица 25.00% 139,863.00",synth_cyr_00857
synthetic/synth_cyr_00858.png,Услуга 90.00% 47.80 din,synth_cyr_00858
synthetic/synth_cyr_00859.png,Позив на број 02.12.2026.,synth_cyr_00859
synthetic/synth_cyr_00860.png,Утрошено двотарифно 5.00% 6686.09,synth_cyr_00860
synthetic/synth_cyr_00861.png,Уплатилац,synth_cyr_00861
synthetic/synth_cyr_00862.png,Матични број 10.00%,synth_cyr_00862
synthetic/synth_cyr_00863.png,Услуга =9694.56 Din. 332.29 kWh,synth_cyr_00863
synthetic/synth_cyr_00864.png,ПДВ,synth_cyr_00864
synthetic/synth_cyr_00865.png,Адреса 25.00%,synth_cyr_00865
synthetic/synth_cyr_00866.png,Контролни број,synth_cyr_00866
synthetic/synth_cyr_00867.png,Идентификациони број,synth_cyr_00867
synthetic/synth_cyr_00868.png,Шифра плаћања,synth_cyr_00868
synthetic/synth_cyr_00869.png,Контролни број 50.00%,synth_cyr_00869
synthetic/synth_cyr_00870.png,Накнада 955106500990,synth_cyr_00870
synthetic/synth_cyr_00871.png,Телефонска услуга,synth_cyr_00871
synthetic/synth_cyr_00872.png,Прималац 24.03.2023. 22/02/2025,synth_cyr_00872
synthetic/synth_cyr_00873.png,Извештај о уплати,synth_cyr_00873
synthetic/synth_cyr_00874.png,Укупно за рачун 658.32,synth_cyr_00874
synthetic/synth_cyr_00875.png,Грејање стана 21/06/2020,synth_cyr_00875
synthetic/synth_cyr_00876.png,=277.04 Din.,synth_cyr_00876
synthetic/synth_cyr_00877.png,Количина,synth_cyr_00877
synthetic/synth_cyr_00878.png,26801523587,synth_cyr_00878
synthetic/synth_cyr_00879.png,Интернет услуга 95698698 505.32 kWh,synth_cyr_00879
synthetic/synth_cyr_00880.png,Период,synth_cyr_00880
synthetic/synth_cyr_00881.png,ПИБ 375742733 552.95 kWh,synth_cyr_00881
synthetic/synth_cyr_00882.png,Порез на имовину 99.96 kWh,synth_cyr_00882
synthetic/synth_cyr_00883.png,Извештај о уплати 8057.93 943.30 kWh,synth_cyr_00883
synthetic/synth_cyr_00884.png,Црвена зона 4877638298268 37.88 kWh,synth_cyr_00884
synthetic/synth_cyr_00885.png,Камата,synth_cyr_00885
synthetic/synth_cyr_00886.png,Основица 90.00%,synth_cyr_00886
synthetic/synth_cyr_00887.png,Утрошено једнотарифно,synth_cyr_00887
synthetic/synth_cyr_00888.png,Накнада 887838287191831,synth_cyr_00888
synthetic/synth_cyr_00889.png,Варијабилни део,synth_cyr_00889
synthetic/synth_cyr_00890.png,Матични број,synth_cyr_00890
synthetic/synth_cyr_00891.png,Накнада за уређење 90.00%,synth_cyr_00891
synthetic/synth_cyr_00892.png,Место 7348810222256,synth_cyr_00892
synthetic/synth_cyr_00893.png,Фиксни део 208.93 kWh,synth_cyr_00893
synthetic/synth_cyr_00894.png,Одржавање зграде,synth_cyr_00894
synthetic/synth_cyr_00895.png,Износ без ПДВ,synth_cyr_00895
synthetic/synth_cyr_00896.png,Адреса 55752158497789,synth_cyr_00896
synthetic/synth_cyr_00897.png,"Место 5.00% 436,018.00",synth_cyr_00897
synthetic/synth_cyr_00898.png,Контролни број,synth_cyr_00898
synthetic/synth_cyr_00899.png,"203,507.00",synth_cyr_00899
synthetic/synth_cyr_00900.png,Одржавање зграде,synth_cyr_00900
synthetic/synth_cyr_00901.png,Поштански број 100.00% 8825.71,synth_cyr_00901
synthetic/synth_cyr_00902.png,Износ без ПДВ,synth_cyr_00902
synthetic/synth_cyr_00903.png,Укупно за рачун,synth_cyr_00903
synthetic/synth_cyr_00904.png,Услуга 535.12 kWh 25.00%,synth_cyr_00904
synthetic/synth_cyr_00905.png,"Извештај о уплати 50.00% 609,583.00",synth_cyr_00905
synthetic/synth_cyr_00906.png,Комунална такса,synth_cyr_00906
synthetic/synth_cyr_00907.png,Позив на број,synth_cyr_00907
synthetic/synth_cyr_00908.png,Адреса 115352472246031 15.00%,synth_cyr_00908
synthetic/synth_cyr_00909.png,Износ =2160.76 Din. 1936451343437,synth_cyr_00909
synthetic/synth_cyr_00910.png,Назив и врста услуге 5.00% 86.55 din,synth_cyr_00910
synthetic/synth_cyr_00911.png,Накнада за уређење 20.00%,synth_cyr_00911
synthetic/synth_cyr_00912.png,Место 7.47 din =7339.09 Din.,synth_cyr_00912
synthetic/synth_cyr_00913.png,"Кабловска телевизија 50.00% 352,843.00",synth_cyr_00913
synthetic/synth_cyr_00914.png,Зелена зона 10.00%,synth_cyr_00914
synthetic/synth_cyr_00915.png,Износ 485.62 kWh 100.00%,synth_cyr_00915
synthetic/synth_cyr_00916.png,Одношење смећа 50.00% =3074.37 Din.,synth_cyr_00916
synthetic/synth_cyr_00917.png,Црвена зона,synth_cyr_00917
synthetic/synth_cyr_00918.png,Комунална такса 100.00%,synth_cyr_00918
synthetic/synth_cyr_00919.png,Рок плаћања 15.00%,synth_cyr_00919
synthetic/synth_cyr_00920.png,Утрошено једнотарифно,synth_cyr_00920
synthetic/synth_cyr_00921.png,Шифра плаћања 17.08.2020. 2067972393,synth_cyr_00921
synthetic/synth_cyr_00922.png,"Прималац 807,134.00",synth_cyr_00922
synthetic/synth_cyr_00923.png,Износ без ПДВ 964581835729843,synth_cyr_00923
synthetic/synth_cyr_00924.png,Зелена зона,synth_cyr_00924
synthetic/synth_cyr_00925.png,Рок плаћања 10.74 din,synth_cyr_00925
synthetic/synth_cyr_00926.png,"Матични број 90.00% 491,782.00",synth_cyr_00926
synthetic/synth_cyr_00927.png,210246318,synth_cyr_00927
synthetic/synth_cyr_00928.png,"Износ 25.00% 884,689.00",synth_cyr_00928
synthetic/synth_cyr_00929.png,Накнада за гас 25/03/2024,synth_cyr_00929
synthetic/synth_cyr_00930.png,Фиксни део 15.00%,synth_cyr_00930
synthetic/synth_cyr_00931.png,Количина 18.04.2021.-18.04.2021.,synth_cyr_00931
synthetic/synth_cyr_00932.png,Поштански број,synth_cyr_00932
synthetic/synth_cyr_00933.png,Износ без ПДВ 17.03.2025.-17.03.2025. =6414.67 Din.,synth_cyr_00933
synthetic/synth_cyr_00934.png,Место 50.00%,synth_cyr_00934
synthetic/synth_cyr_00935.png,Тарифа,synth_cyr_00935
synthetic/synth_cyr_00936.png,Основица,synth_cyr_00936
synthetic/synth_cyr_00937.png,"Црвена зона 5.00% 887,451.00",synth_cyr_00937
synthetic/synth_cyr_00938.png,Количина 25/08/2021 14.06.2024.-14.06.2024.,synth_cyr_00938
synthetic/synth_cyr_00939.png,"Комунална такса 308,872.00",synth_cyr_00939
synthetic/synth_cyr_00940.png,Електрична енергија 03.11.2020.,synth_cyr_00940
synthetic/synth_cyr_00941.png,"Назив и врста услуге 5.00% 433,693.00",synth_cyr_00941
